"initT",1539785406.480333
"udpL",0.010529756546020508
"udpL",0.01062154769897461
"udpL",0.01073002815246582
"udpL",0.010442733764648438
"udpL",0.014268636703491211
"udpL",0.010577917098999023
"udpL",0.00783085823059082
"udpL",0.009261131286621094
"udpL",0.01625990867614746
"udpL",0.010442256927490234
"udpL",0.013393640518188477
"udpL",0.010293006896972656
"udpL",0.00757908821105957
"udpL",0.0061457157135009766
"udpL",0.0060253143310546875
"udpL",0.009958505630493164
"udpL",0.011338949203491211
"udpL",0.012489795684814453
"udpL",0.01113438606262207
"udpL",0.011102437973022461
"udpL",0.0062220096588134766
"udpL",0.011125326156616211
"udpL",0.011260747909545898
"udpL",0.0067899227142333984
"udpL",0.013564825057983398
"udpL",0.015787839889526367
"udpL",0.010726690292358398
"udpL",0.017483949661254883
"udpL",0.010455608367919922
"udpL",0.010491371154785156
"udpL",0.005068778991699219
"udpL",0.009417295455932617
"udpL",0.010290861129760742
"udpL",0.010150671005249023
"udpL",0.00479888916015625
"udpL",0.010074615478515625
"udpL",0.010330438613891602
"udpL",0.0061643123626708984
"udpL",0.00616145133972168
"udpL",0.00988459587097168
"udpL",0.007183074951171875
"udpL",0.013780355453491211
"udpL",0.012344837188720703
"udpL",0.007805347442626953
"udpL",0.005667924880981445
"udpL",0.013388633728027344
"udpL",0.007773637771606445
"udpL",0.0068013668060302734
"udpL",0.00894308090209961
"udpL",0.007604837417602539
