"initT",1539784669.1101604
"initT",1539785073.120001
"udpL",0.010433673858642578
"udpL",0.006412029266357422
"udpL",0.007966756820678711
"udpL",0.011555194854736328
"udpL",0.009825944900512695
"udpL",0.00852203369140625
"udpL",0.004696369171142578
"udpL",0.013824701309204102
"udpL",0.05444526672363281
"udpL",0.009684562683105469
"udpL",0.016912460327148438
"udpL",0.009676694869995117
"udpL",0.006290435791015625
"udpL",0.011273384094238281
"udpL",0.009918451309204102
"udpL",0.010561466217041016
"udpL",0.010178565979003906
"udpL",0.00744938850402832
"udpL",0.010454654693603516
"udpL",0.009821414947509766
"udpL",0.011783599853515625
"udpL",0.009783744812011719
"udpL",0.013851165771484375
"udpL",0.015119075775146484
"udpL",0.008504152297973633
"udpL",0.013620615005493164
"udpL",0.010497093200683594
"udpL",0.007562875747680664
"udpL",0.007383823394775391
"udpL",0.007416486740112305
"udpL",0.009560346603393555
"udpL",0.00732111930847168
"udpL",0.008220195770263672
"udpL",0.009802818298339844
"udpL",0.005303382873535156
"udpL",0.00825810432434082
"udpL",0.009582996368408203
"udpL",0.00990152359008789
"udpL",0.011434078216552734
"udpL",0.009814739227294922
"udpL",0.10043120384216309
"udpL",0.01579141616821289
"udpL",0.0171048641204834
"udpL",0.01921248435974121
"udpL",0.01501774787902832
"udpL",0.021181344985961914
"udpL",0.02524733543395996
"udpL",0.03066706657409668
"udpL",0.026326417922973633
"udpL",0.022674083709716797
